day,hour,minute,gen,H_irradiation,S_irradiation
18.0,1.0,0.0,0.0,0.0,0.0
18.0,1.0,15.0,0.0,0.0,0.0
18.0,1.0,30.0,0.0,0.0,0.0
18.0,1.0,45.0,0.0,0.0,0.0
18.0,2.0,0.0,0.0,0.0,0.0
18.0,2.0,15.0,0.0,0.0,0.0
18.0,2.0,30.0,0.0,0.0,0.0
18.0,2.0,45.0,0.0,0.0,0.0
18.0,3.0,0.0,0.0,0.0,0.0
18.0,3.0,15.0,0.0,0.0,0.0
18.0,3.0,30.0,0.0,0.0,0.0
18.0,3.0,45.0,0.0,0.0,0.0
18.0,4.0,0.0,0.0,0.0,0.0
18.0,4.0,15.0,0.0,0.0,0.0
18.0,4.0,30.0,0.0,0.0,0.0
18.0,4.0,45.0,0.0,0.0,0.0
18.0,5.0,0.0,0.0,0.0,0.0
18.0,5.0,15.0,0.0,0.0,0.0
18.0,5.0,30.0,0.0,0.0,0.0
18.0,5.0,45.0,0.0,0.0,0.0
18.0,6.0,0.0,0.0,0.0,0.0
18.0,6.0,15.0,0.0,0.0,0.0
18.0,6.0,30.0,0.0,0.0,0.0
18.0,6.0,45.0,0.0,0.0,0.0
18.0,7.0,0.0,0.0,0.0,0.0
18.0,7.0,15.0,0.0,0.0,0.0
18.0,7.0,30.0,0.0,0.0,0.0
18.0,7.0,45.0,0.8,0.0,0.0
18.0,8.0,0.0,0.7,0.0,0.0
18.0,8.0,15.0,0.8,0.0,0.0
18.0,8.0,30.0,0.0,0.0,0.0
18.0,8.0,45.0,1.4,0.0,0.0
18.0,9.0,0.0,1.5,0.0,0.0
18.0,9.0,15.0,2.1,8.0,5.0
18.0,9.0,30.0,2.4,11.0,6.0
18.0,9.0,45.0,4.0,28.0,23.0
18.0,10.0,0.0,1.6,0.0,0.0
18.0,10.0,15.0,1.8,1.0,1.0
18.0,10.0,30.0,2.3,9.0,4.0
18.0,10.0,45.0,2.9,18.0,13.0
18.0,11.0,0.0,4.1,36.0,28.0
18.0,11.0,15.0,3.3,17.0,15.0
18.0,11.0,30.0,3.8,25.0,20.0
18.0,11.0,45.0,4.9,35.0,25.0
18.0,12.0,0.0,3.3,25.0,17.0
18.0,12.0,15.0,2.6,13.0,7.0
18.0,12.0,30.0,4.6,35.0,25.0
18.0,12.0,45.0,2.2,5.0,0.0
18.0,13.0,0.0,4.7,25.0,18.0
18.0,13.0,15.0,2.6,20.0,16.0
18.0,13.0,30.0,2.3,8.0,3.0
18.0,13.0,45.0,2.4,6.0,3.0
18.0,14.0,0.0,2.0,8.0,5.0
18.0,14.0,15.0,2.1,7.0,3.0
18.0,14.0,30.0,2.2,9.0,6.0
18.0,14.0,45.0,1.3,0.0,0.0
18.0,15.0,0.0,0.8,0.0,0.0
18.0,15.0,15.0,1.0,0.0,0.0
18.0,15.0,30.0,1.0,0.0,0.0
18.0,15.0,45.0,0.9,0.0,0.0
18.0,16.0,0.0,1.0,0.0,0.0
18.0,16.0,15.0,0.7,0.0,0.0
18.0,16.0,30.0,0.7,0.0,0.0
18.0,16.0,45.0,0.7,0.0,0.0
18.0,17.0,0.0,0.6,0.0,0.0
18.0,17.0,15.0,0.0,0.0,0.0
18.0,17.0,30.0,0.0,0.0,0.0
18.0,17.0,45.0,0.0,0.0,0.0
18.0,18.0,0.0,0.0,0.0,0.0
18.0,18.0,15.0,0.0,0.0,0.0
18.0,18.0,30.0,0.0,0.0,0.0
18.0,18.0,45.0,0.0,0.0,0.0
18.0,19.0,0.0,0.0,0.0,0.0
18.0,19.0,15.0,0.0,0.0,0.0
18.0,19.0,30.0,0.0,0.0,0.0
18.0,19.0,45.0,0.0,0.0,0.0
18.0,20.0,0.0,0.0,0.0,0.0
18.0,20.0,15.0,0.0,0.0,0.0
18.0,20.0,30.0,0.0,0.0,0.0
18.0,20.0,45.0,0.0,0.0,0.0
18.0,21.0,0.0,0.0,0.0,0.0
18.0,21.0,15.0,0.0,0.0,0.0
18.0,21.0,30.0,0.0,0.0,0.0
18.0,21.0,45.0,0.0,0.0,0.0
18.0,22.0,0.0,0.0,0.0,0.0
18.0,22.0,15.0,0.0,0.0,0.0
18.0,22.0,30.0,0.0,0.0,0.0
18.0,22.0,45.0,0.0,0.0,0.0
18.0,23.0,0.0,0.0,0.0,0.0
18.0,23.0,15.0,0.0,0.0,0.0
18.0,23.0,30.0,0.0,0.0,0.0
18.0,23.0,45.0,0.0,0.0,0.0
19.0,0.0,0.0,0.0,0.0,0.0
19.0,0.0,15.0,0.0,0.0,0.0
19.0,0.0,30.0,0.0,0.0,0.0
19.0,0.0,45.0,0.0,0.0,0.0
19.0,1.0,0.0,0.0,0.0,0.0
19.0,1.0,15.0,0.0,0.0,0.0
19.0,1.0,30.0,0.0,0.0,0.0
19.0,1.0,45.0,0.0,0.0,0.0
19.0,2.0,0.0,0.0,0.0,0.0
19.0,2.0,15.0,0.0,0.0,0.0
19.0,2.0,30.0,0.0,0.0,0.0
19.0,2.0,45.0,0.0,0.0,0.0
19.0,3.0,0.0,0.0,0.0,0.0
19.0,3.0,15.0,0.0,0.0,0.0
19.0,3.0,30.0,0.0,0.0,0.0
19.0,3.0,45.0,0.0,0.0,0.0
19.0,4.0,0.0,0.0,0.0,0.0
19.0,4.0,15.0,0.0,0.0,0.0
19.0,4.0,30.0,0.0,0.0,0.0
19.0,4.0,45.0,0.0,0.0,0.0
19.0,5.0,0.0,0.0,0.0,0.0
19.0,5.0,15.0,0.0,0.0,0.0
19.0,5.0,30.0,0.0,0.0,0.0
19.0,5.0,45.0,0.0,0.0,0.0
19.0,6.0,0.0,0.0,0.0,0.0
19.0,6.0,15.0,0.0,0.0,0.0
19.0,6.0,30.0,0.0,0.0,0.0
19.0,6.0,45.0,0.0,0.0,0.0
19.0,7.0,0.0,0.0,0.0,0.0
19.0,7.0,15.0,0.0,0.0,0.0
19.0,7.0,30.0,0.0,0.0,0.0
19.0,7.0,45.0,0.0,0.0,0.0
19.0,8.0,0.0,0.7,0.0,0.0
19.0,8.0,15.0,0.7,0.0,0.0
19.0,8.0,30.0,1.0,0.0,0.0
19.0,8.0,45.0,0.8,0.0,0.0
19.0,9.0,0.0,1.1,0.0,0.0
19.0,9.0,15.0,0.9,0.0,0.0
19.0,9.0,30.0,0.7,0.0,0.0
19.0,9.0,45.0,1.1,0.0,0.0
19.0,10.0,0.0,1.9,31.0,33.0
19.0,10.0,15.0,2.4,17.0,18.0
19.0,10.0,30.0,1.7,5.0,6.0
19.0,10.0,45.0,1.9,6.0,7.0
19.0,11.0,0.0,2.4,12.0,13.0
19.0,11.0,15.0,4.3,47.0,48.0
19.0,11.0,30.0,4.4,41.0,42.0
19.0,11.0,45.0,2.1,13.0,13.0
19.0,12.0,0.0,3.3,23.0,25.0
19.0,12.0,15.0,0.0,34.0,35.0
19.0,12.0,30.0,3.9,25.0,25.0
19.0,12.0,45.0,2.2,11.0,11.0
19.0,13.0,0.0,4.5,67.0,68.0
19.0,13.0,15.0,4.4,58.0,58.0
19.0,13.0,30.0,3.5,48.0,47.0
19.0,13.0,45.0,3.2,35.0,33.0
19.0,14.0,0.0,6.7,78.0,80.0
19.0,14.0,15.0,5.3,52.0,50.0
19.0,14.0,30.0,3.4,36.0,36.0
19.0,14.0,45.0,3.2,15.0,13.0
19.0,15.0,0.0,1.5,1.0,0.0
19.0,15.0,15.0,3.9,40.0,40.0
19.0,15.0,30.0,3.2,45.0,42.0
19.0,15.0,45.0,4.4,41.0,45.0
19.0,16.0,0.0,1.0,4.0,5.0
19.0,16.0,15.0,0.9,0.0,0.0
19.0,16.0,30.0,1.1,1.0,0.0
19.0,16.0,45.0,1.4,0.0,0.0
19.0,17.0,0.0,0.7,0.0,0.0
19.0,17.0,15.0,0.7,0.0,0.0
19.0,17.0,30.0,0.0,0.0,0.0
19.0,17.0,45.0,0.0,0.0,0.0
19.0,18.0,0.0,0.0,0.0,0.0
19.0,18.0,15.0,0.0,0.0,0.0
19.0,18.0,30.0,0.0,0.0,0.0
19.0,18.0,45.0,0.0,0.0,0.0
19.0,19.0,0.0,0.0,0.0,0.0
19.0,19.0,15.0,0.0,0.0,0.0
19.0,19.0,30.0,0.0,0.0,0.0
19.0,19.0,45.0,0.0,0.0,0.0
19.0,20.0,0.0,0.0,0.0,0.0
19.0,20.0,15.0,0.0,0.0,0.0
19.0,20.0,30.0,0.0,0.0,0.0
19.0,20.0,45.0,0.0,0.0,0.0
19.0,21.0,0.0,0.0,0.0,0.0
19.0,21.0,15.0,0.0,0.0,0.0
19.0,21.0,30.0,0.0,0.0,0.0
19.0,21.0,45.0,0.0,0.0,0.0
19.0,22.0,0.0,0.0,0.0,0.0
19.0,22.0,15.0,0.0,0.0,0.0
19.0,22.0,30.0,0.0,0.0,0.0
19.0,22.0,45.0,0.0,0.0,0.0
19.0,23.0,0.0,0.0,0.0,0.0
19.0,23.0,15.0,0.0,0.0,0.0
19.0,23.0,30.0,0.0,0.0,0.0
19.0,23.0,45.0,0.0,0.0,0.0
20.0,0.0,0.0,0.0,0.0,0.0
20.0,0.0,15.0,0.0,0.0,0.0
20.0,0.0,30.0,0.0,0.0,0.0
20.0,0.0,45.0,0.0,0.0,0.0
20.0,1.0,0.0,0.0,0.0,0.0
20.0,1.0,15.0,0.0,0.0,0.0
20.0,1.0,30.0,0.0,0.0,0.0
20.0,1.0,45.0,0.0,0.0,0.0
20.0,2.0,0.0,0.0,0.0,0.0
20.0,2.0,15.0,0.0,0.0,0.0
20.0,2.0,30.0,0.0,0.0,0.0
20.0,2.0,45.0,0.0,0.0,0.0
20.0,3.0,0.0,0.0,0.0,0.0
20.0,3.0,15.0,0.0,0.0,0.0
20.0,3.0,30.0,0.0,0.0,0.0
20.0,3.0,45.0,0.0,0.0,0.0
20.0,4.0,0.0,0.0,0.0,0.0
20.0,4.0,15.0,0.0,0.0,0.0
20.0,4.0,30.0,0.0,0.0,0.0
20.0,4.0,45.0,0.0,0.0,0.0
20.0,5.0,0.0,0.0,0.0,0.0
20.0,5.0,15.0,0.0,0.0,0.0
20.0,5.0,30.0,0.0,0.0,0.0
20.0,5.0,45.0,0.0,0.0,0.0
20.0,6.0,0.0,0.0,0.0,0.0
20.0,6.0,15.0,0.0,0.0,0.0
20.0,6.0,30.0,0.0,0.0,0.0
20.0,6.0,45.0,0.0,0.0,0.0
20.0,7.0,0.0,0.0,0.0,0.0
20.0,7.0,15.0,0.0,0.0,0.0
20.0,7.0,30.0,0.0,0.0,0.0
20.0,7.0,45.0,0.7,0.0,0.0
20.0,8.0,0.0,1.0,0.0,0.0
20.0,8.0,15.0,1.1,0.0,0.0
20.0,8.0,30.0,1.5,0.0,0.0
20.0,8.0,45.0,1.0,0.0,0.0
20.0,9.0,0.0,1.2,0.0,0.0
20.0,9.0,15.0,2.8,1.0,7.0
20.0,9.0,30.0,12.4,29.0,27.0
20.0,9.0,45.0,7.0,53.0,70.0
20.0,10.0,0.0,7.7,116.0,178.0
20.0,10.0,15.0,10.7,125.0,189.0
20.0,10.0,30.0,18.0,138.0,188.0
20.0,10.0,45.0,18.9,317.0,495.0
20.0,11.0,0.0,20.2,199.0,297.0
20.0,11.0,15.0,25.3,287.0,432.0
20.0,11.0,30.0,19.9,237.0,378.0
20.0,11.0,45.0,33.8,352.0,554.0
20.0,12.0,0.0,35.0,354.0,554.0
20.0,12.0,15.0,28.1,338.0,525.0
20.0,12.0,30.0,22.0,184.0,275.0
20.0,12.0,45.0,33.7,368.0,564.0
20.0,13.0,0.0,32.7,364.0,555.0
20.0,13.0,15.0,32.5,359.0,545.0
20.0,13.0,30.0,32.5,348.0,528.0
20.0,13.0,45.0,30.9,331.0,500.0
20.0,14.0,0.0,30.3,313.0,474.0
20.0,14.0,15.0,26.9,295.0,446.0
20.0,14.0,30.0,26.4,276.0,416.0
20.0,14.0,45.0,25.8,250.0,381.0
20.0,15.0,0.0,23.2,225.0,342.0
20.0,15.0,15.0,21.0,205.0,313.0
20.0,15.0,30.0,18.1,177.0,272.0
20.0,15.0,45.0,12.0,147.0,231.0
20.0,16.0,0.0,4.5,51.0,25.0
20.0,16.0,15.0,0.0,11.0,13.0
20.0,16.0,30.0,2.3,4.0,4.0
20.0,16.0,45.0,1.7,0.0,0.0
20.0,17.0,0.0,1.3,0.0,0.0
20.0,17.0,15.0,1.0,0.0,0.0
20.0,17.0,30.0,0.0,0.0,0.0
20.0,17.0,45.0,0.0,0.0,0.0
20.0,18.0,0.0,0.0,0.0,0.0
20.0,18.0,15.0,0.0,0.0,0.0
20.0,18.0,30.0,0.0,0.0,0.0
20.0,18.0,45.0,0.0,0.0,0.0
20.0,19.0,0.0,0.0,0.0,0.0
20.0,19.0,15.0,0.0,0.0,0.0
20.0,19.0,30.0,0.0,0.0,0.0
20.0,19.0,45.0,0.0,0.0,0.0
20.0,20.0,0.0,0.0,0.0,0.0
20.0,20.0,15.0,0.0,0.0,0.0
20.0,20.0,30.0,0.0,0.0,0.0
20.0,20.0,45.0,0.0,0.0,0.0
20.0,21.0,0.0,0.0,0.0,0.0
20.0,21.0,15.0,0.0,0.0,0.0
20.0,21.0,30.0,0.0,0.0,0.0
20.0,21.0,45.0,0.0,0.0,0.0
20.0,22.0,0.0,0.0,0.0,0.0
20.0,22.0,15.0,0.0,0.0,0.0
20.0,22.0,30.0,0.0,0.0,0.0
20.0,22.0,45.0,0.0,0.0,0.0
20.0,23.0,0.0,0.0,0.0,0.0
20.0,23.0,15.0,0.0,0.0,0.0
20.0,23.0,30.0,0.0,0.0,0.0
20.0,23.0,45.0,0.0,0.0,0.0
21.0,0.0,0.0,0.0,0.0,0.0
21.0,0.0,15.0,0.0,0.0,0.0
21.0,0.0,30.0,0.0,0.0,0.0
21.0,0.0,45.0,0.0,0.0,0.0
21.0,1.0,0.0,0.0,0.0,0.0
21.0,1.0,15.0,0.0,0.0,0.0
21.0,1.0,30.0,0.0,0.0,0.0
21.0,1.0,45.0,0.0,0.0,0.0
21.0,2.0,0.0,0.0,0.0,0.0
21.0,2.0,15.0,0.0,0.0,0.0
21.0,2.0,30.0,0.0,0.0,0.0
21.0,2.0,45.0,0.0,0.0,0.0
21.0,3.0,0.0,0.0,0.0,0.0
21.0,3.0,15.0,0.0,0.0,0.0
21.0,3.0,30.0,0.0,0.0,0.0
21.0,3.0,45.0,0.0,0.0,0.0
21.0,4.0,0.0,0.0,0.0,0.0
21.0,4.0,15.0,0.0,0.0,0.0
21.0,4.0,30.0,0.0,0.0,0.0
21.0,4.0,45.0,0.0,0.0,0.0
21.0,5.0,0.0,0.0,0.0,0.0
21.0,5.0,15.0,0.0,0.0,0.0
21.0,5.0,30.0,0.0,0.0,0.0
21.0,5.0,45.0,0.0,0.0,0.0
21.0,6.0,0.0,0.0,0.0,0.0
21.0,6.0,15.0,0.0,0.0,0.0
21.0,6.0,30.0,0.0,0.0,0.0
21.0,6.0,45.0,0.0,0.0,0.0
21.0,7.0,0.0,0.0,0.0,0.0
21.0,7.0,15.0,0.0,0.0,0.0
21.0,7.0,30.0,0.0,0.0,0.0
21.0,7.0,45.0,0.0,0.0,0.0
21.0,8.0,0.0,0.8,0.0,0.0
21.0,8.0,15.0,1.1,0.0,0.0
21.0,8.0,30.0,1.7,6.0,1.0
21.0,8.0,45.0,2.1,7.0,1.0
21.0,9.0,0.0,1.3,0.0,0.0
21.0,9.0,15.0,0.9,0.0,0.0
21.0,9.0,30.0,0.0,0.0,0.0
21.0,9.0,45.0,2.4,15.0,11.0
21.0,10.0,0.0,1.2,0.0,0.0
21.0,10.0,15.0,4.2,17.0,15.0
21.0,10.0,30.0,4.4,31.0,27.0
21.0,10.0,45.0,4.4,33.0,27.0
21.0,11.0,0.0,4.1,31.0,28.0
21.0,11.0,15.0,5.8,48.0,40.0
21.0,11.0,30.0,8.3,80.0,73.0
21.0,11.0,45.0,6.4,53.0,47.0
21.0,12.0,0.0,8.3,78.0,79.0
21.0,12.0,15.0,6.6,64.0,52.0
21.0,12.0,30.0,4.5,33.0,27.0
21.0,12.0,45.0,4.0,29.0,23.0
21.0,13.0,0.0,9.0,86.0,78.0
21.0,13.0,15.0,4.4,35.0,28.0
21.0,13.0,30.0,3.2,18.0,11.0
21.0,13.0,45.0,3.9,25.0,20.0
21.0,14.0,0.0,5.3,40.0,37.0
21.0,14.0,15.0,18.8,95.0,104.0
21.0,14.0,30.0,21.1,270.0,400.0
21.0,14.0,45.0,9.4,80.0,82.0
21.0,15.0,0.0,12.2,122.0,136.0
21.0,15.0,15.0,8.3,143.0,176.0
21.0,15.0,30.0,10.4,122.0,158.0
21.0,15.0,45.0,7.1,67.0,74.0
21.0,16.0,0.0,3.7,20.0,15.0
21.0,16.0,15.0,1.1,0.0,0.0
21.0,16.0,30.0,1.4,0.0,0.0
21.0,16.0,45.0,2.3,7.0,5.0
21.0,17.0,0.0,1.5,1.0,0.0
21.0,17.0,15.0,0.6,0.0,0.0
21.0,17.0,30.0,0.0,0.0,0.0
21.0,17.0,45.0,0.0,0.0,0.0
21.0,18.0,0.0,0.0,0.0,0.0
21.0,18.0,15.0,0.0,0.0,0.0
21.0,18.0,30.0,0.0,0.0,0.0
21.0,18.0,45.0,0.0,0.0,0.0
21.0,19.0,0.0,0.0,0.0,0.0
21.0,19.0,15.0,0.0,0.0,0.0
21.0,19.0,30.0,0.0,0.0,0.0
21.0,19.0,45.0,0.0,0.0,0.0
21.0,20.0,0.0,0.0,0.0,0.0
21.0,20.0,15.0,0.0,0.0,0.0
21.0,20.0,30.0,0.0,0.0,0.0
21.0,20.0,45.0,0.0,0.0,0.0
21.0,21.0,0.0,0.0,0.0,0.0
21.0,21.0,15.0,0.0,0.0,0.0
21.0,21.0,30.0,0.0,0.0,0.0
21.0,21.0,45.0,0.0,0.0,0.0
21.0,22.0,0.0,0.0,0.0,0.0
21.0,22.0,15.0,0.0,0.0,0.0
21.0,22.0,30.0,0.0,0.0,0.0
21.0,22.0,45.0,0.0,0.0,0.0
21.0,23.0,0.0,0.0,0.0,0.0
21.0,23.0,15.0,0.0,0.0,0.0
21.0,23.0,30.0,0.0,0.0,0.0
21.0,23.0,45.0,0.0,0.0,0.0
22.0,0.0,0.0,0.0,0.0,0.0
22.0,0.0,15.0,0.0,0.0,0.0
22.0,0.0,30.0,0.0,0.0,0.0
22.0,0.0,45.0,0.0,0.0,0.0
22.0,1.0,0.0,0.0,0.0,0.0
22.0,1.0,15.0,0.0,0.0,0.0
22.0,1.0,30.0,0.0,0.0,0.0
22.0,1.0,45.0,0.0,0.0,0.0
22.0,2.0,0.0,0.0,0.0,0.0
22.0,2.0,15.0,0.0,0.0,0.0
22.0,2.0,30.0,0.0,0.0,0.0
22.0,2.0,45.0,0.0,0.0,0.0
22.0,3.0,0.0,0.0,0.0,0.0
22.0,3.0,15.0,0.0,0.0,0.0
22.0,3.0,30.0,0.0,0.0,0.0
22.0,3.0,45.0,0.0,0.0,0.0
22.0,4.0,0.0,0.0,0.0,0.0
22.0,4.0,15.0,0.0,0.0,0.0
22.0,4.0,30.0,0.0,0.0,0.0
